																																																																													
			SIMRAD PRICE LIST	000-15405-001	000-15405-001																																																																								
		000-0119-79	N2K T-Joiner	42.912	41.8392	0.2820512820512821	11.800800000000002	53.64	59		2.5	10		Network	NMEA2000	N2K-T-RD - Micro-C T-connector for connection of an additional network device	53.64	042194529677																																																											
		000-12612-001	N2K 4-Way T-Joiner	64.728	63.10979999999999	0.28205128205128216	17.800200000000004	80.91	89		2.5	10		Network	NMEA2000	Low loss NMEA2000 4-way joiner. Connect four NMEA2000 Micro-C devices to the NMEA2000 Network.	80.91	9420024146071																																																											
		000-0119-88	N2K Cable - 0.6m (2ft)	42.184	41.1294	0.28205128205128205	11.6006	52.73	58		0.25	0		Network	NMEA2000	N2KEXT-2RD - 0.61 m (2-ft) NMEA 2000® cable for backbone extension or drop cable to connect an additional network device	52.73	042194529769																																																											
		000-0127-53	N2K Cable - 1.8m (6ft)	50.184	48.9294	0.28205128205128194	13.800599999999996	62.73	69		0.25	0		Network	NMEA2000	N2KEXT-6RD - 1.82 m (6-ft) NMEA 2000® cable for backbone extension or drop cable to connect an additional network device	62.73	042194533582																																																											
		000-0119-86	N2K Cable - 4.5m (15ft)	86.54400000000001	84.38040000000001	0.282051282051282	23.799599999999998	108.18	119		0.25	0		Network	NMEA2000	N2KEXT-15RD - 4.55 m (15-ft) NMEA 2000® cable for backbone extension or or drop cable to connect an additional  network device	108.18	042194529745																																																											
		000-0119-83	N2K Cable - 7.5m (25ft)	137.456	134.0196	0.28205128205128205	37.800399999999996	171.82	189		0.25	0		Network	NMEA2000	N2KEXT-25RD - 7.58 m (25-ft) NMEA 2000® cable for network backbone extension only	171.82	042194529714																																																											
		000-14376-001	N2K Cable - Medium duty 2m (6.5ft)	64	62.4	0.2820512820512821	17.6	80	88		0.25	0		Network	NMEA2000	NMEA 2000 Micro-C Medium duty cable. 2 m (6.5 ft) Low loss 18 gauge cable recommended for network backbone runs	80	9420024171332																																																											
		000-14377-001	N2K Cable - Medium duty 6m (19.7ft)	108.35999999999999	105.65099999999998	0.28205128205128216	29.799000000000007	135.45	149		0.25	0		Network	NMEA2000	NMEA 2000 Micro-C Medium duty cable. 6 m (19.7 ft) Low loss 18 gauge cable recommended for network backbone runs	135.45	9420024171349																																																											
		000-14378-001	N2K Cable - Medium duty 10m (33ft)	166.544	162.3804	0.28205128205128205	45.7996	208.18	229		0.25	0		Network	NMEA2000	NMEA 2000 Micro-C Medium duty cable. 10 m (33 ft) Low loss 18 gauge cable recommended for network backbone runs	208.18	9420024171356																																																											
		000-14379-001	N2K Cable - Medium duty 20m (66.6ft)	188.35999999999999	183.65099999999998	0.2820512820512821	51.79900000000001	235.45	259		0.25	0		Network	NMEA2000	NMEA 2000 Micro-C Medium duty cable. 20 m (65.6 ft) Low loss 18-gauge cable recommended for network backbone runs resulting in a more robust network. Cables are identified by orange locking collars.	235.45	9420024171363																																																											
		000-15385-001	N2K In-Line Terminator	31.272000000000002	30.4902	0.2820512820512821	8.599800000000002	39.09	43		0.25	0		Network	NMEA2000	In-Line 120-Ohm NMEA2000 terminator, to use in one end of the network.	39.09	9420064113354																																																											
		000-0127-52	N2K Terminator Kit	21.088	20.5608	0.282051282051282	5.799199999999999	26.36	29		0.5	10		Network	NMEA2000	TR-120-KIT - Set of 1 male and 1 female NMEA 2000® terminators	26.36	042194533575																																																											
		000-0119-75	N2K Power Cable Kit	125.81088	122.66560799999999	0.2820512820512821	34.597992000000005	157.2636	173		0.5	10		Network	NMEA2000	N2K-PWR-RD - NMEA 2000® power cable. Includes power cable and 1 x T connector	157.2636	042194529646																																																											
		000-10828-001	CZONE™ N2K Network Bridge	326.544	318.3804	0.28205128205128205	89.7996	408.18	449		1	10		Network	NMEA2000	CZONE™ Network Bridge Interface - Designed to isolate sections of the NMEA 2000 network to decrease standby current draw. Can be used for Isolation when bridging between two CAN networks.	408.18	843687003021																																																											
		000-12259-001	N2K Power Isolator	24	23.4	0.2820512820512821	6.600000000000001	30	33		0.5	10		Network	NMEA2000	Network power isolator. Separates separately powered sections of the NMEA2000 network while letting data through.	30	9420024138434																																																											
		000-10757-001	N2K Wind Mast cable 20m (66ft)	72	70.2	0.282051282051282	19.799999999999997	90	99		3	10		Network	NMEA2000	20 m (66 ft) NMEA2000 Wind vane cable (Micro-C male - Simnet)	90	9420024118313																																																											
		000-10758-001	N2K Wind Mast cable 35 m (115ft)	122.91199999999999	119.83919999999999	0.28205128205128205	33.800799999999995	153.64	169		3	10		Network	NMEA2000	35 m (115 ft) NMEA2000 Wind vane cable (Micro-C male - Simnet)	153.64	9420024118320																																																											
		000-0120-62	Evinrude Engine Interface	137.456	134.0196	0.28205128205128205	37.800399999999996	171.82	189		1	10		Network	NMEA2000	Evinrude engine interface cable 4.5 m (15 ft) and T-connector	171.82	042194530390																																																											
		000-0120-37	Yamaha Engine Interface	137.456	134.0196	0.28205128205128205	37.800399999999996	171.82	189		1	10		Network	NMEA2000	Yamaha engine interface cable 4.5 m (15 ft) and T-connector	171.82	042194529820																																																											
		000-10614-001	N2K Cable - 0.4m (90°)	24.728	24.1098	0.28205128205128205	6.8002	30.91	34		0.25	0		Network	NMEA2000	NMEA2000 Cable with 90-degree connectors on both ends. For use on instruments mounted in tight spaces etc where normal cables run too deep behind the unit.	30.91	9420024114797																																																											
																																																																													
		000-10029-001	NEP-2 Network Expansion Module	326.544	318.3804	0.28205128205128205	89.7996	408.18	449		2.5	10		Network	Ethernet	NEP-2 Network Expansion Port enables multiple displays to exchange chart data, waypoint and route information, as well as interconnecting radar and echosounder modules.	408.18	042194535593																																																											
		000-0127-51	Ethernet Cable 1.8m (6ft)	35.64	34.749	0.2820512820512819	9.800999999999995	44.55	49		0.25	0		Network	Ethernet	Ethernet Cable -Yellow 5-Pin Male-Male - 1.8 m (6 ft)	44.55	042194533568																																																											
		000-0127-29	Ethernet Cable 4.5m (15ft)	69.088	67.3608	0.2820512820512821	18.999200000000002	86.36	95		0.25	0		Network	Ethernet	Ethernet Cable -Yellow 5-Pin Male-Male - 4.5 m (15 ft)	86.36	042194532042																																																											
		000-0127-30	Ethernet Cable 7.6m (25ft)	101.088	98.5608	0.28205128205128205	27.7992	126.36	139		0.25	0		Network	Ethernet	Ethernet Cable -Yellow 5-Pin Male-Male - 7.6 m (25 ft)	126.36	042194532059																																																											
		000-0127-37	Ethernet Cable 15.2m (50ft)	137.456	134.0196	0.28205128205128205	37.800399999999996	171.82	189		0.25	0		Network	Ethernet	Ethernet Cable -Yellow 5-Pin Male-Male - 15.2 m (50 ft)	171.82	042194532349																																																											
		000-14552-001	RJ45 F to 5pin Ethernet Adapter - 1.5m	37.088	36.1608	0.282051282051282	10.199199999999998	46.36	51		0.25	0		Network	Ethernet	Ethernet adapter cable, RJ45 F to 5 Pin male, 1.5 m (4.9 ft). Ships with water proof boot.	46.36	9420024173947																																																											
		000-11246-001	RJ45 M to 5 pin F Ethernet Adapter	24.728	24.1098	0.28205128205128205	6.8002	30.91	34		0.25	0		Network	Ethernet	RJ45-Yellow Round Ethernet adapter cable RJ45 Male / 5 Pin Female 10 cm (6")	30.91	9420024127520																																																											
		000-16008-001	NEP-3,ETH 5 PORT SWITCH,1GBPS	435.63199999999995	424.74119999999994	0.28205128205128216	119.79880000000003	544.54	599		0.25	0		Network	Ethernet	NEP-3: Five port (M12) Gigabit Ethernet switch.	544.54	9420064129881																																																											
		000-16075-001	Ethernet Cable M12-M12 1.8m	50.18184	48.927294	0.28205128205128194	13.800005999999996	62.7273	69		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male-male 1.8 m (6 ft)	62.7273	9420064130634																																																											
		000-16076-001	Ethernet Cable M12-M12 5m	79.27272	77.290902	0.28205128205128205	21.799998000000002	99.0909	109		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male-male 5 m (16.5 ft)	99.0909	9420064130641																																																											
		000-16077-001	Ethernet Cable M12-M12 15m	188.36368	183.654588	0.2820512820512821	51.80001200000001	235.4546	259		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male-male 15 m (49.2 ft)	235.4546	9420064130658																																																											
		000-16078-001	Ethernet Cable M12-RJ45 1.8m	42.90912	41.836392000000004	0.282051282051282	11.800007999999998	53.6364	59		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male - RJ45 male 1.8 m (6 ft)	53.6364	9420064130665																																																											
		000-16079-001	Ethernet Cable M12-RJ45 5m	72	70.2	0.282051282051282	19.799999999999997	90	99		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male - RJ45 male 5 m (16.5 ft)	90	9420064130672																																																											
		000-16080-001	Ethernet Cable M12-RJ45 15m	181.09088	176.563608	0.2820512820512821	49.799992	226.3636	249		0.25	0		Network	Ethernet	Ethernet Cable - Green M12 8-pin male - RJ45 male 15 m (49.2 ft)	226.3636	9420064130689																																																											
		000-0127-56	RJ45 F to 5pin M Ethernet Adapter	37.088	36.1608	0.282051282051282	10.199199999999998	46.36	51		0.25	0		Network	Ethernet	Adapter cable: Ethernet yellow 5 pin male to RJ45 female, 2m (6.5ft)	46.36	042194533872																																																											
		000-10779-001	Ethernet Cable Joiner - 5-pin F-F	41.456	40.4196	0.282051282051282	11.400399999999998	51.82	57		0.25	0		Network	Ethernet	5 Pin Ethernet cable joiner (Female to Female). Lets you join together two lengths of 5-pin Ethernet Cables. 14 cm (5.5")	51.82	9420024118641																																																											
		000-0127-45	SimNet to N2K Adapter Kit	117.08368	114.156588	0.2820512820512821	32.198012000000006	146.3546	161		0.25	0		Network	SimNet Accy	SimNet to N2K Adapter Kit - Connect a SimNet device with a fixed SimNet cable to a NMEA 2000® network; includes SimNet to N2k male adaptor, Simnet inline Joiner, NMEA2000® T connector.	146.3546	042194532813																																																											
		000-00020-001	ST-10 SimNet/N2K to USB Programming Tool	166.544	162.3804	0.28205128205128205	45.7996	208.18	229		0	0		Network	SimNet Accy	ST10 Simnet programing Toolkit	208.18	9420024107553																																																											
		24006413	Micro-C Device to SimNet 4m	61.815999999999995	60.270599999999995	0.2820512820512821	16.9994	77.27	85		0.25	0		Network	SimNet Accy	Micro-C female to SimNet 4 m (13 ft) cable that connects a NMEA 2000® product to a SimNet backbone	77.27	809190341357																																																											
		24006199	Micro-C Device to SimNet 1m	53.088	51.7608	0.28205128205128194	14.599199999999996	66.36	73		0.25	0		Network	SimNet Accy	Micro-C female to SimNet  1.0 m (3.2 ft) cable that connects a NMEA 2000® product to a SimNet backbone	66.36	809190312579																																																											
		24005729	SimNet Device to Micro-C 0.5m	53.088	51.7608	0.28205128205128194	14.599199999999996	66.36	73		0.25	0		Network	SimNet Accy	SimNet to Micro-C (male) cable that connects a SimNet product to a NMEA 2000® backbone. 0.5 m (1.6 ft)	66.36	809190303485																																																											
		000-15876-001	IP CAM-1 Marine Camera 12 V, PoE	682.912	665.8392	0.282051282051282	187.80079999999998	853.64	939		4	10		Entertainment/Weather	Cameras	The IP CAM-1 marine grade 316 stainless steel IP camera. Powered by 12V DC or PoE.	853.64	9420064120437																																																											
																																																																													
		M-PC-Y210-MS	NEW CALEDONIA-MAX-N+	139.45944	135.972954	0.2820512820512821	38.35134600000001	174.3243	192		0	0		Charts	DISCOVER™	DISCOVER : M-PC-Y210 : Discover New Caledonia	174.3243	9420024197073																																																											
		M-PC-Y211-MS	FRENCH POLYNESIA-MAX-N+	139.45944	135.972954	0.2820512820512821	38.35134600000001	174.3243	192		0	0		Charts	DISCOVER™	DISCOVER : M-PC-Y211 : Discover French Polynesia	174.3243	9420024191750																																																											
		M-AU-Y253-MS	DISCOVER - NEW ZEALAND, CHATHAM,KERMADEC	112.80175999999999	109.98171599999999	0.28205128205128205	31.020483999999996	141.0022	155		0	0		Charts	DISCOVER™	DISCOVER : M-AU-Y253 : Discover New Zealand, Chatham Is, and Kermadec Is	141.0022	9420064119752																																																											
		M-AU-Y252-MS	DISCOVER - CAIRNS TO ESPERANCE	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™	DISCOVER : M-AU-Y252 : Discover Cairns to Esperance	180.9091	9420064119745																																																											
		M-AU-Y251-MS	DISCOVER - CERVANTES TO SEAL ROCKS	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™	DISCOVER : M-AU-Y251 : Discover Cervantes to Seal Rocks	180.9091	9420064119738																																																											
		M-AU-Y250-MS	DISCOVER - VICTOR HARBOR-WELLESLEY ISL	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™	DISCOVER : M-AU-Y250 : Discover Victor Harbor to Wellesley Islands	180.9091	9420064119721																																																											
		M-AU-Y060-MS	DISCOVER - AUSTRALIA AND NEW ZEALAND	253.81815999999998	247.472706	0.28205128205128205	69.799994	317.2727	349		0	0		Charts	DISCOVER™	DISCOVER : M-AU-Y060 : Discover Australia & New Zealand Continental	317.2727	8053800670777																																																											
		M-AF-Y003-MS	DISCOVER - Antarctica	236	230.1	0.2820512820512821	64.9	295	325		0	0		Charts	DISCOVER™	DISCOVER:  M-AF-Y003-MS  Antarctica	295	8053800670722																																																											
		M-AU-Y669-MS	REVEAL - ESPERANCE TO APOLLO BAY	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y669 : Reveal Esperance to Apollo Bay	299.0909	9420064119776																																																											
		M-AU-Y664-MS	REVEAL - CAPE FLATTERY-KING SOUND	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y664 : Reveal Cape Flattery to King Sound	299.0909	9420064119769																																																											
		M-AU-Y012-MS	REVEAL - CAIRNS TO ESPERANCE	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™ COASTAL	REVEAL:  M-AU-Y012-MS  Cairns to Esperance	345.4546	9420024188170																																																											
		M-AU-Y011-MS	REVEAL - CERVANTES TO SEAL ROCKS	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™ COASTAL	REVEAL:  M-AU-Y011-MS  Cervantes to Seal Rocks	345.4546	9420024188941																																																											
		M-AU-Y010-MS	REVEAL - VICTOR HARBOR T WELLESLEY ISLANDS	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™ COASTAL	REVEAL:  M-AU-Y010-MS  Victor Harbor to Wellesley Islands	345.4546	9420064103942																																																											
		M-AU-Y667-MS	REVEAL - DARWIN TO ESPERANCE	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y667 : Reveal Darwin to Esperance	299.0909	9420064117239																																																											
		M-AU-Y662-MS	REVEAL - TWEED HEADS TO WEIPA	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y662 : Reveal Tweed Heads to Weipa	299.0909	9420064117222																																																											
		M-AU-Y661-MS	REVEAL - MALACOOTA TO BRISBANE	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y661 : Reveal Malacoota to Brisbane	299.0909	9420064117215																																																											
		M-AU-Y660-MS	REVEAL - ROBE TO BATEMANS BAY	239.27272	233.290902	0.282051282051282	65.79999799999999	299.0909	329		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y660 : Reveal Robe to Batemans Bay	299.0909	9420064117208																																																											
		M-AU-Y622-MS	REVEAL - NEW ZEALAND, CHATHAM, KERMADEC	226.2636	220.60701	0.282051282051282	62.22248999999999	282.8295	311		0	0		Charts	REVEAL™ COASTAL	REVEAL : M-AU-Y622 : New Zealand, Chatham, and Kermadec	282.8295	9420064117246																																																											
		M-AU-T-060-D-MS	DISCOVER X - Australia and New Zealand	253.81815999999998	247.472706	0.28205128205128205	69.799994	317.2727	349		0	0		Charts	DISCOVER™X	AU-T-060-D-MS: Discover X Chart card of Australia and New Zealand	317.2727	9420064127917																																																											
		M-AU-T-010-D-MS	DISCOVER X - VICTOR HARBOR, WELLESLEY ISLANDS	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™X	AU-T-010-D-MS - DISCOVER X Victor Harbor, Wellesley Islands	180.9091	9420064128655																																																											
		M-AU-T-011-D-MS	DISCOVER X - CERVANTES, SEAL ROCKS	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™X	AU-T-011-D-MS - DISCOVER X Cervantes, Seal Rocks	180.9091	9420064128679																																																											
		M-AU-T-012-D-MS	DISCOVER X - CAIRNS, ESPERANCE	144.72728	141.10909800000002	0.2820512820512819	39.80000199999998	180.9091	199		0	0		Charts	DISCOVER™X	AU-T-012-D-MS - DISCOVER X Cairns, Esperance	180.9091	9420064128693																																																											
		M-AU-T-622-D-MS	DISCOVER X - NEW ZEALAND	112.79903999999999	109.979064	0.282051282051282	31.019735999999995	140.9988	155		0	0		Charts	DISCOVER™X	AU-T-622-D-MS - DISCOVER X New Zealand	140.9988	9420064128716																																																											
		M-PC-T-211-D-MS	DISCOVER X - FRENCH POLYNESIA	161.08112	157.054092	0.28205128205128216	44.297308000000015	201.3514	221		0	0		Charts	DISCOVER™X	PC-T-211-D-MS - DISCOVER X French Polynesia	201.3514	9420064129256																																																											
		M-AU-T-010-R-MS	REVEAL X - VICTOR HARBOR, WELLESLEY ISLANDS	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™X COASTAL	AU-T-010-R-MS - REVEAL X Victor Harbor, Wellesley Islands	345.4546	9420064128662																																																											
		M-AU-T-011-R-MS	REVEAL X - CERVANTES, SEAL ROCKS	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™X COASTAL	AU-T-011-R-MS - REVEAL X Cervantes, Seal Rocks	345.4546	9420064128686																																																											
		M-AU-T-012-R-MS	REVEAL X - CAIRNS, ESPERANCE	276.36368000000004	269.45458800000006	0.2820512820512819	76.00001199999997	345.4546	380		0	0		Charts	REVEAL™X COASTAL	AU-T-012-R-MS - REVEAL X Cairns, Esperance	345.4546	9420064128709																																																											
		M-AU-T-622-R-MS	REVEAL X - NEW ZEALAND	226.2656	220.60896	0.28205128205128205	62.22304	282.832	311		0	0		Charts	REVEAL™X COASTAL	AU-T-622-R-MS - REVEAL X New Zealand	282.832	9420064128723																																																											
		M-NA-T-210-R-MS	REVEAL X - HAWAII, MARSHALL IS., FRENCH POLYNESIA	270.25944	263.502954	0.2820512820512821	74.321346	337.8243	372		0	0		Charts	REVEAL™X COASTAL	NA-T-210-R-MS - REVEAL X Hawaii, Marshall Is., French Polynesia	337.8243	9420064129157																																																											
																																																																													
		000-15756-001	Naviop OP-BOX Programmable 1GHz	1079.2	1052.22	0.282051282051282	296.78	1349	1484		2.5	10		Power Systems	Naviop Parts	Naviop OP-BOX Programmable 1GHz	1349	9420064118090																																																											
		000-15897-001	OP BOX,1GHZ,PROGRAMMABLE W/PWR CBL	1177.456	1148.0195999999999	0.28205128205128216	323.8004000000001	1471.82	1619		2.5	10		Power Systems	Naviop Parts	OP-BOX  1Ghz, Programmable, with Power cable	1471.82	9420064121267																																																											
		BERMINI-USAA-1M	Naviop OP-BOX USB Cable	55.2	53.82	0.28205128205128205	15.18	69	76		0.25	0		Power Systems	Naviop Parts	Naviop OP-BOX USB Cable	69	9420024173459																																																											
		000-14991-001	Naviop AT30 Protocol Converter	275.64	268.74899999999997	0.28205128205128227	75.80100000000004	344.55	379		1	10		Power Systems	Naviop Parts	Naviop AT30 Protocol Converter - N2K To Naviop CAN Gateway for bridging the vessels NMEA2000 network to the Naviop Digital Switching system.	344.55	9420024179260																																																											
		000-13959-001	NAIS500 & Naviop OP-BOX Power & Serial Cable	55.272000000000006	53.89020000000001	0.28205128205128194	15.199799999999996	69.09	76		1	10		Power Systems	Naviop Parts	NAIS500/400 & Naviop OP-BOX Power & Serial Cable	69.09	9420024164884																																																											
		000-12930-002	POINT-1 AP Autopilot GPS Antenna	253.81599999999997	247.47059999999996	0.28205128205128216	69.79940000000002	317.27	349		2.5	10		Accessories	Accessories	Point-1 AP GPS and Heading antenna provides extremely accurate and rapid boat position and speed updates to the network. Built in magnetic compass with accuracy and tuning specific for Lowrance Autopilots also provides chart stabilization and radar overlay, plus accurate course over ground even at low speeds.	317.27	9420064121168																																																											
		000-13611-001	NAIS-500 Class B AIS	697.456	680.0196	0.28205128205128216	191.80040000000008	871.82	959		2.5	10		Accessories	Accessories	NAIS-500 class B AIS module only. Broadcast your location to anyone nearby with an AIS Receiver. A low cost safety system for recreational vessels and smaller professional vessels in near coastal waters.	871.82	9420024158807																																																											
		000-11148-001	Pole Mount for GS25 / ZG100 / POINT-1	37.816	36.8706	0.28205128205128205	10.3994	47.27	52		1	10		Accessories	Accessories	Pole Mount for GS25 / ZG100 / POINT-1	47.27	9420024124796																																																											
		000-16218-001	NSX 3012UW Suncover	58.18184	56.727294	0.28205128205128205	16.000006	72.7273	80		0	0		Service Parts	Navigation	NSX 3012UW Suncover	72.7273	9420064132447																																																											
		000-16217-001	NSX / ZeusS UW  Gimbal bracket	43.636399999999995	42.545489999999994	0.28205128205128216	12.000010000000003	54.5455	60		0.5	10		Service Parts	Navigation	NSX / ZeusS UW Gimbal Bracket	54.5455	9420064132430																																																											
		000-16219-001	Rear mount kit NSX/ZeusS 3012UW	72	70.2	0.282051282051282	19.799999999999997	90	99		1	10		Service Parts	Navigation	NSX/ZeusS 3012UW Rear mount kit. Includes 2x powder-coated brackets, 2x threaded studs, 8x thumb nuts, and a foam gasket.	90	9420064132454																																																											
		000-16220-001	NSX / ZeusS 3015UW Gimbal Bracket	43.636399999999995	42.545489999999994	0.28205128205128216	12.000010000000003	54.5455	60		0.5	10		Service Parts	Navigation	NSX, ZeusS 3015UW Gimbal Bracket.	54.5455	9420064132461																																																											
		000-16221-001	NSX 3015UW Suncover	58.18184	56.727294	0.28205128205128205	16.000006	72.7273	80		0	0		Service Parts	Navigation	NSX 3015UW Suncover	72.7273	9420064132478																																																											
		000-16222-001	NSX 3015UW, ZeusS Rear mount kit	72	70.2	0.282051282051282	19.799999999999997	90	99		1	10		Service Parts	Navigation	Simrad NSX 3015UW , B&G ZeusS UW Rear mount kit. Includes 2x powder-coated brackets, 2x threaded studs, 8x thumb nuts, and a foam gasket.	90	9420064132485																																																											
		000-00128-001	4-Pin Power Cable	58.184000000000005	56.729400000000005	0.282051282051282	16.0006	72.73	80		0.5	10		Service Parts	Navigation	4-pin Power Cable for modules and MFDs.	72.73	042194901145																																																											
		000-13171-001	GO5 & Vulcan-5 Power & N2K Cable	42.184	41.1294	0.28205128205128205	11.6006	52.73	58		0.5	10		Service Parts	Navigation	GO5 & Vulcan-5 Power & N2K Cable	52.73	9420024152942																																																											
		000-14172-001	Power Cable for Hook2, Hook Reveal & Cruise	21.81088	21.265608	0.28205128205128205	5.997992	27.2636	30		0.5	10		Service Parts	Navigation	Power Cable for Hook2, Hook Reveal & Cruise	27.2636	9420024168172																																																											
																																																																													
		000-15067-001	Cruise-5 Sun Cover	24.728	24.1098	0.28205128205128205	6.8002	30.91	34		0	0		Service Parts	Navigation	Cruise-5 Sun Cover	30.91	9420064105267																																																											
		000-15068-001	Cruise-7 Sun Cover	24.728	24.1098	0.28205128205128205	6.8002	30.91	34		0	0		Service Parts	Navigation	Cruise-7Sun Cover	30.91	9420064105274																																																											
		000-15069-001	Cruise-9 Sun Cover	32.727999999999994	31.909799999999994	0.2820512820512822	9.000200000000003	40.91	45		0	0		Service Parts	Navigation	Cruise-9 Sun Cover	40.91	9420064105281																																																											
		000-13168-001	Simrad 5'' Suncover	16	15.6	0.2820512820512821	4.4	20	22		0	0		Service Parts	Navigation	Suncover for Simrad GO5, I3005 and P2005.	20	9420024152911																																																											
		000-14227-001	Simrad 7'' Suncover	20.36	19.851	0.28205128205128205	5.599	25.45	28		0	0		Service Parts	Navigation	Suncover for GO7 XSR, P3007 and I3007.	25.45	9420024168967																																																											
		000-13698-001	GO9 XSE Suncover	32.727999999999994	31.909799999999994	0.2820512820512822	9.000200000000003	40.91	45		0	0		Service Parts	Navigation	Suncover for Simrad GO9 XSE	40.91	9420024159392																																																											
		000-14147-001	GO12 Suncover	32.727999999999994	31.909799999999994	0.2820512820512822	9.000200000000003	40.91	45		0	0		Service Parts	Navigation	GO12 Suncover	40.91	9420024167960																																																											
		000-15816-001	NSX 3007 Suncover	23.272	22.690199999999997	0.2820512820512822	6.399800000000003	29.09	32		0	0		Service Parts	Navigation	NSX 3007 Suncover	29.09	9420064118786																																																											
		000-15817-001	NSX 3009 Suncover	23.272	22.690199999999997	0.2820512820512822	6.399800000000003	29.09	32		0	0		Service Parts	Navigation	NSX 3009 Suncover	29.09	9420064118793																																																											
		000-15818-001	NSX 3012 Suncover	31.272000000000002	30.4902	0.2820512820512821	8.599800000000002	39.09	43		0	0		Service Parts	Navigation	NSX 3012 Suncover	39.09	9420064118809																																																											
		000-11590-001	NSS7 evo2 Sun Cover	26.912	26.2392	0.28205128205128205	7.4008	33.64	37		0	0		Service Parts	Navigation	NSS7 evo2 Sun Cover	33.64	9420024131084																																																											
		000-11596-001	NSS16 evo2 Sun Cover	34.184	33.3294	0.282051282051282	9.400599999999997	42.73	47		0	0		Service Parts	Navigation	NSS16 evo2 Sun Cover	42.73	9420024131145																																																											
		000-13740-001	NSS7 evo3 Sun Cover	24	23.4	0.2820512820512821	6.600000000000001	30	33		0	0		Service Parts	Navigation	NSS7 evo3 Sun Cover	30	9420024160862																																																											
		000-13741-001	NSS9 evo3/evo3S Sun Cover	34.912	34.0392	0.28205128205128205	9.6008	43.64	48		0	0		Service Parts	Navigation	NSS9 evo3/evo3S Sun Cover	43.64	9420024160879																																																											
		000-13743-001	NSS16 evo3/evo3S Sun Cover	40	39	0.28205128205128205	11	50	55		0	0		Service Parts	Navigation	NSS16 evo3/evo3S Sun Cover	50	9420024160893																																																											
		000-13742-001	NSS12 evo3/evo3S Sun Cover	37.816	36.8706	0.28205128205128205	10.3994	47.27	52		0	0		Service Parts	Navigation	NSS12 evo3/evo3S Sun Cover	47.27	9420024160886																																																											
		000-15632-001	Magnetic Suncover for SIMRAD 16''  Monitor	115.64000000000001	112.74900000000001	0.28205128205128205	31.801000000000002	144.55	159		0	0		Service Parts	Navigation	Magnetic Suncover for SIMRAD MO16 Monitor and NSO evo3S MFD	144.55	9420064115853																																																											
		000-15633-001	Magnetic Suncover for 19'' SIMRAD Monitor	144.728	141.1098	0.28205128205128194	39.80019999999999	180.91	199		0	0		Service Parts	Navigation	Magnetic Suncover for 19'' SIMRAD Monitor and NSOevo3S MFD	180.91	9420064115860																																																											
		000-15634-001	Magnetic Suncover for 24'' SIMRAD Monitor	224.728	219.1098	0.2820512820512821	61.80020000000002	280.91	309		0	0		Service Parts	Navigation	Magnetic Suncover for 24'' SIMRAD Monitor and NSOevo3S MFD	280.91	9420064115877																																																											
		000-12743-001	OP50 / ZC2 Suncover	13.088	12.7608	0.28205128205128205	3.5991999999999997	16.36	18		0	0		Service Parts	Navigation	OP50 / ZC2 Suncover	16.36	9420024148471																																																											
																																																																													
		000-10467-001	Gimbal Bracket Knobs	23.272	22.690199999999997	0.2820512820512822	6.399800000000003	29.09	32		0	0		Service Parts	Navigation	Gimbal Bracket Knobs for Lowrance, Simrad, B&G MFDs	29.09	9420024112250																																																											
